owner,DGOD,SMB,FRG,RETARDIO
98F6q82rbRmWtSWgk4ydtwhmuwnTtG4jrbtVqLHuys6a,1,0,0,0
24Hw6sRUgd8nCZXrnAJmwG8KP6b95371aFjPgh3HQBfb,1,0,0,0
5j1eDPTZZpyp7iPUFhxqnWPHhVYuX1scgRDNEnURuM1A,11,0,0,0
ESmQJh5mWNmreuf2Nd6Ex24LPfCyFVqm7BmqzvAnKHP5,2,0,0,0
8PabFsewXhYsdLabT1CCgPD1g4mx1sU9JJd7o1CzGQRK,4,0,0,0
HZQjX6hp4TF2ewTvQPfLPf7zVMtW9e59dUNdyyn5R3aH,1,0,0,0
toszYw2cMj3eHVBHy5aNsqUmivvvk1qAnjbCYGeomQ4,43,0,0,0
67hF3X6LgY7zYhVQk3Edmyq9HhtuZ7eeDpGTKxvEqe6,2,0,0,0
DkmRRAZuaDif8fwrx2e6tn8XSBBS926zDtxPQXiqZmYC,1,0,0,0
A67Ry58HhJs9FAz14K38cHRKoCFsnWyppRcCZD87B5Rf,1,0,0,0
cNxbNteiTPRK6iMjcBAMNvXe9diSbg6gvRCUC7ZsSki,1,0,0,0
2DniLMZDv3Xx6Xen3HpJ88cF9d8HDrK1UYg1hwTa1pgJ,1,0,0,0
DdD7kT8YJ5oUr1i7skDUfVNqd1qfTFV3hPcEUQhJV9Va,3,1,0,0
9nPZnwhtUBRY4uhTXd7SPqjgpwwAjNLB5tfVWJ1z2eoc,1,0,0,0
DcB5bqXvxsdRxEuGXnKLsZDB6EAfD51fgqLPoiM4ZkR8,1,0,0,0
myFzyAUSUEk45y2dmH2uiRRXx4MQnTjFFQEJ63FQxQ4,1,0,0,0
2FxnLkweHucWG5wK6spgoNvFTgQshU3niBwdCEK1EXMY,1,0,0,0
7dAoZ4ujcELRCTa7zwXkCeKfgN2tcKSJKYQQPXGTwP2X,1,0,0,0
4ayFNzuuiLAy74tNbDZLx65ki1SLuHC3y5f3DdnXerBm,1,0,0,0
9dqDVqvWXvaPWBTkDKvML29wQePYPm3jCCJHSagTPKzb,1,0,0,1
HDADTyGCNnbmYa5MVpmUwhDbiyAy8CcQ6k5ZDZzQGuuM,2,0,0,0
2HiEPzoTuXLmqTf6rCVqV41doUqhhVeovL9WW5m1iGcH,2,0,0,0
E1k3QcbXFJFwnP9FTDmuJgiFdbhPEKNaWRKM7crqLARX,1,0,0,0
CGdkbTct6w46xAbWo1QUdvfaAAHHGFJC8315LXC29Qyf,1,0,0,0
F4q4E43rJLGK5tAhWfLHaDq8meHS6gWJFBYFSjp1YjaV,3,0,0,0
5nU7w9G6tMzLjnPJmK3sbPTNMNEMhG4RXKTVzcC7Kby1,3,0,0,0
Cuk7LaBXXvYwQG2kner6k2tX96YZjtbgc1jLZqLjYYLb,1,0,0,0
5jJbsF2cJ6wenyF8xE3iDMqgMZQY8XN1xX1KPY2DnLxg,2,0,0,0
CCTKbKm7sf35H5EcVeF5ZqcXH6koqjrQmT8iQmFUmxR3,3,0,0,0
FhaSsSWYLay5typBDLQG6WkvmRUn6xTpESjwQKTkEZM5,3,0,0,0
4HHjBCKQrmpxu7qryDZtRGNJMQpaqPrzdcwxjKpr3pWf,1,0,0,0
G2UawPD81DixSJCUnMkKGfWfNkZbr6mWVRt3WF2htAXW,2,1,0,0
4piKUucrw1uRCDh2kpATPxKS2AE6RG3d22CfUCxCQ9sj,1,0,0,0
CU5ghYWQWF5YQcgopq4Kn6ZkMhKr73Ns2U4GVHwCK6wP,1,0,0,0
GuTN6fpjKW9gRt3dEbQdaHuhBxH5RcFRjSayi85ZcGWt,1,0,0,0
FjdSCHBPfu6CTbhhbiGR5zcjdYbrGJ7ZiyhzhdCpzjgw,3,0,0,0
DCceHNGeeomvt4H2oZ1HBoNCLqdQ4VABY2xU6zgQKQ2D,2,0,0,0
DooQPQ6gLVvGjL58XuQbNFpJxn1psQGihaoFN9Tc8QpT,1,0,0,0
bZbd5Z4j19QjMnjxqgTwzMeEwDwV4pvzWCpu4TPYmBk,1,0,0,0
275PsEUVMNUdH46VbPMkjtieR19U4zJX1HdsUaXgF4dL,1,0,0,0
EASkzQaowcJQn8CQCKbpZY5te6Bysvv4ExEc18XfJifr,2,0,0,0
9oioEQgGpfJhwQxUCDhnoddYBvSuijABbHqJHbfX1Fgz,1,0,0,0
BBFkm4GbdLiyPW65d8qkYruy9f8NPBjikcUPqKzXQsLM,2,1,0,0
AWBFrVk5x2LxQMTrGn8kkGRUqcj5WCdPnmM8qU6PeiSR,1,0,0,0
DZUyQbmAbNFRHVXcbm872PbKQ6ov2ESYiNRvVdpibdw4,2,0,0,0
4YCpwHv9yYbE1kNqite4sz3xQQd86cnmbg8qYyKmjy2k,2,0,0,0
6vd8tqVmeDnGW1PjKmo3baJ7chGRpGw1nHMFTQVKjwFf,10,0,0,0
3nDVjYLhTJVPdkTa5VihGnKw3zTt6t5Q7xCwVHoz6DpU,1,0,0,0
5g97UPHtHgj9DzVMCzDQKqdc4ZqKNrUrVFjhF6t7kk5Q,1,0,0,0
4sv3aH5j9SJb5WzhYsPHmJ5SRcCA1kk8VmfucFMcH7mQ,3,0,0,0
77rwBLcbiCJUdYaiU4BgDowi1JcaTMFDiTmgxmv8ahwR,2,1,0,0
HZzmhRSoCLhrHqNkjDuv8aPTnmJ8C8MmYk5zzNRvY8mg,1,0,0,0
7LZGSHuiayHmnt2Fyq1N68qNVdsZefkoqpo3ZqW7fWXA,1,0,0,0
ZVTVAxkekztnQAXv1o5Vb7abG5eT8PaXM8ECMDN2XqY,1,0,0,0
AHKhnvt4yhAXp7c5W9zzBfXTKfqB4pMUkqi62dz1d6wD,2,0,0,0
9ESXzt3SBx25LnEomy9RLLQ71a3JT2U9PaWTjAnWfSu,2,0,0,0
3GBoCCre25iE1oJ1J3xPu4839L1zFefAeDC6UZbMxpJY,2,0,0,0
B22fxKMhBZ3KWNG3xQXFSRKS7vF31N6gf4fuH7c4CKEz,1,0,0,0
FsMffqbqWAiMU6HetmqeTnMgPF3Wm9NbWTUZ3yLCjzQs,2,0,0,0
AeG71BmcRUHvmqVpoTug96TRVyG8JEixJv4U9HLATd9q,1,0,0,0
DctzzCLbtV8gBs7zmzB9zYJwTJfUj6GaFWJ4u3w4f2Nj,2,0,0,0
AngaQ8KWnJVANVmpHUb5taC4LFjTPvHxyE6ivgd8fZXY,3,0,0,0
EUEexbuHgUiPz2qKBJPV8Ang8K4cWnjL7ynHDYcmM2Ds,2,0,0,0
H6MqLdSxAL3s7PtwDmRhi6tCdp7rf3tG1g7Yk4qfARsM,1,0,0,0
G1GEW2e4HsWxQWLGC2Z14xfXEww3b2nGPQQz8UswFkw4,5,1,0,0
F3pTzuoyoWx8MT7h3YzcTBsMgfHsqYbv4ed4WWABAZnR,7,0,0,0
3W3jjBDMCdQk8zvQ3ia2pNYGirTS6R1kSK734ebXJNNR,1,0,0,0
FYtSs2pJkPQcQHKejuFrhFoNH98dbGx8b3e5ojD41pNW,2,0,0,0
FkyiXabx3oHnZSgRYMhtCzeFMqHVaNPhg4KgvP1W9vpi,1,0,0,0
5RoFf3bWhUA5ughJKe8bZK3JSTAUUPx9N27oWEVJ4izD,4,0,0,0
G3mxSvzEdjxAeHdjY9S8Qk2V5hF9MJ3nj2jPHyDy3hzP,2,0,0,0
7B2XcuoYzN2jMkaiGj6gaUrs8SbQPrNfZu264ptbvevs,4,0,0,0
6NANCRupisWGEpyPKSRxiB4nYnBM14omDM9gYQE2sypo,4,0,0,0
3FgMJLzytGP1KCdWREAVRkKqqrABtB22kkgRxhJC9WCx,1,0,0,0
DbGJkjY4p8oMF1CSGnPvSjxKEWahHrcZGkDPTzhF43fs,1,0,0,0
Dv4rdF7frJYdoBN5MKioSMMHXJbam1Lo2R9xWZ1tM6D6,1,0,0,0
BHv5sd33NdvmCrWP5Tv2y9dHU5HMMdY1TW281dtBou61,5,0,0,0
dCnTWYEkhE56daRTb4PSxFWyyZYuwooS4yP3mUP4bkP,4,0,0,0
Gtr7dhd5BUNQY2ib5TDagqNepxCQVLpiiXdi42Zm67uT,2,0,0,0
GgzsFiWkd3V9G1etHBdP8nXKZSWDb2ehco3jdr2xaE59,1,0,0,0
Ajq52R1a3ucSv1YcW5xb2RfkazDjGy58bVQtBJqq2zMb,3,0,0,0
zqgMZYxEmTanibuDs1a9Xax5pwokAdLeAoa76T5qc3o,5,0,0,0
AHumNboiQrGr9ASM3Yqn396qMjNZxr1AEMpMwo5HD8Nk,1,0,0,0
6MhdyUDrvc9XGcxVUqwNMJJCzbw6h5jfQZrXwAZFEGWn,1,0,0,0
4bAnUSs5Rw1Chgqf6MLuVLoh23PkJvFiucWH1fqWpip2,1,0,0,0
3eE4FGXJD7WzoiAQ7eSdBV8QXdvdiCqGyu43m3pBysyU,6,0,0,0
7XXDwTMG7SbyhW7Vadd37MBuQivRuWn3XjD2z4ZC6JSg,1,0,0,0
GKAkKheio3AbBZvRENoCoKRc9x6pJgKva8vckfdayiPQ,1,0,0,0
D4FFKD6kLdDz8sSVfs7v6qes5PdpmhaKKjvdefM9iKVx,5,0,0,0
HhVPTQbzhoHcChEKnahwE3YEjg3ujQR2GJQYkR1pXe88,1,0,0,0
6ZBq9mpnoxbFFx3VdQkSm5pxJRfUBBJDwcK8wC3gWJEc,1,0,0,0
Au1AxUS8vh2Dg6vspRxPdaWwDYoW3dbKyEzEKcTijBiL,1,0,0,0
B3sZ3N4mat1Wt3a1YHeCgCc73fcbtbpPNszt98G1Q7Gv,5,0,0,0
GeL8XjuufKLVSr7ZHWAri4MSHMyngcWAYAV6Nzs2xZib,1,0,0,0
31RvufrWJtii9y3teWuefEFakJxhkq1uNjD8VVLHFWc3,1,0,0,0
Fkx5xKHtxcCpiHawpjSp8hxDkNAbrrXtYCESeKx8dP4i,1,0,0,0
GqisDnUdqWZFRJQ2G9rh9TEQDrAoPj5wzXTVRR6uy3hM,2,0,0,0
GUM4gML468dLwiH5sU1cS4yeYmazzQomfwSgULFyV2S7,1,0,0,0
9PJjfewiKBrrX8tkTjca5V691AxpphLGK7pJgJhwcQSJ,1,0,0,0
3SNWRBecTbGfbmVGJGa4oQmHMkpL2YqVcXbMtr49wVBU,3,0,0,0
8ehWmm6gf9okFoJsQaZkwaBT1YpAUCZxqmG12dDqvTru,3,0,0,0
4Dew6f7MQDxhWzwHGtBtq9Jjci8pLcYQ62ZQDpPAUJbs,3,0,0,0
AaMnnTELZKnDs5UuaSGgsVo9YV9RHJKaHLYBmPGsahMr,1,0,0,0
39nctxGsEhqowA22t6y86piuusSFJMYJpgRvjjAqJTwz,4,0,0,0
EEbdtk9G4ovhmNM5bD7hfDVULQVVJVzeuS6rnGxaoE5M,1,0,0,1
7V3E2RMAP5MBxLmz4UXU3mGnUmVZD65hwVojdz1Boo43,4,0,0,0
FHmxfQ6UFAv3dL5bAmfrcTVPYWXbbvLLkFH8DpUBZDhW,6,0,0,0
9h7C5pyvSk4vQKZmEXLttB6Lg99upZ7wF4sYLQhBrX4M,2,0,0,0
9v7YGPB3H2z8GKqNCVhrxemsBuwLksQgSErWQJSgeHu8,1,0,0,0
HVXYY7k8Xc3dDbPU6KRfh3bbd6NmM2JW8oqABgf9d3vX,3,0,0,0
B8RCjMa6A4uBudnRBJxySj6Tz6U9gZLuuhR4FrHrnJaf,1,0,0,0
4WAjsKH8RZYNzgBo2QLH4FitSe4zCwRF3LiQYMCUe8yV,1,0,0,0
CjZ9TBuCiniBuJrJdmCndG9BEL82iK9GwzKUdBV1ir57,3,0,0,0
4FUBoKyhLEpfSvsDrEhsqL3HmeDaBV4v3WEzHfwd3Uwh,1,0,0,0
J2cZ8Rb3kfrUBj2vQitjFZeqTjUX2Wcr5mWAuXy39KBF,1,0,0,0
FauWh9kSHRDtwRxeCxBbzZpKQbSGkxFCJBcnMVbTmoAW,4,0,0,0
5oUQquZsMbvHF84K3U9XMqnfrz1WrVd9AWR9dS8DWDMs,2,0,0,0
BdHm7K5QjweXKQj5iuQauUy1aVXaihL2VoTyAdM2JoaD,2,0,0,0
4tDecXCRBh3zvG5q9UTBFobhep2NEjT29noveUwtG9qP,3,0,0,0
6pq81XoYTRYJ5KFgXY2Uw18N5BkgcUpsg845bb2TK5PG,1,0,0,0
9Fonq5Xo9Pf5PJf3C12M5QSeLSrSmWskR5wfPMLUrVLD,1,0,0,0
GnpVMfEE8ykKTpmzAy5d4SEbr8zryzqcxSyMttMeQmz7,1,0,0,0
6JhvYCEwZ4DQZf9cG5FeXjMykRaY2nHzmaYzze9uABFk,2,0,0,0
7mrZFTM13zoyfe5cnB5CnBDS4kUm6BXf5TLr9pwHfr7V,2,0,0,0
F2ydDN8uMrBepjWY6XM8bWyk6vT4Vezw9xaakX3dtjdN,1,0,0,0
uJjZUwKDUzyA1npZLj21sxWPvNjdKuH7qFFKfkWpyKe,1,0,0,0
GWZLKbtgY4ERXzpojqCVZDjWRRXsEs1sBhA287qypqGw,1,0,0,0
875XZi6haACiifkcJJrQxsXiYcsp9F8LyVvuWaHXXXbq,1,0,0,0
A4bJ1am2MtVWU4VPc6E1jYLk1JMV5M4d1erGNNRkJQ4V,1,0,0,0
4oJ2xjo263Jd4bkgvWHSc9axzujwwrdu4TeEr7UVWMVi,1,0,0,0
DuGPwbuQQTYVqVQJWWz8tAMr8ZtRJbadyzMsnbXFfyG5,2,1,0,0
7BQVkaBmtp9c7hvcqyrXivnC5NzvXYjyR8ozoP2f5CZ,3,0,0,0
3YnP62HzWq6yvdKaC3LUER5ZxS1PdP72bKby3LEXg7wU,1,0,0,0
59zWTkgkk4v4nUHT8kWThcRGBaSA3RPJnzoKodSKt1CG,2,0,0,0
5r49wtnzUF8oFTeQqoEjjt2FvSzvoRpmtDm2h144fKPX,3,0,0,0
BeP7p8GE2yQfSQnQER8rChR2o6tVCHGu9WMet6vnyC48,2,0,0,0
85VujLmv9rrRvpUjJr7s3CRv325zdkUkvFatMMqM6MCT,1,0,0,0
BNpSRavEHWgF2tBF9zkX2hP35XB4ZbFxefEnkT9pCu7M,4,0,0,0
4TQeZRwFiKygMqXHsPpUoXGBMT9bscYKZTRGemfLtZeK,1,0,0,0
49DcCso1nZknYRp5ABwATuauKNNVW3teYd9tTGq5cVo1,1,0,0,0
BoZKsoTPepMSMiydasXxdZFnwc6jXYJao1yDoc1X3d4y,4,0,0,0
99mjQz6jfKpZw5dE3Bxq1RUV311u2EBG4mSKAH49CEep,1,0,0,0
HEF4fRemSq7mUWc2jmbrN8sG5Vk7ZkjraEaLBiKcCTah,1,0,0,0
86KiwTwvgnUPs8LVF2o6jz3yPDni3hcSmRyfBjZ2GgdT,1,0,0,0
GoCE4JwdgJgSv7PRy2CFZZQLrv69MWyanM5F1E4NXggo,1,0,0,0
88MpAYj6Qb5FYFFX8y7bXN16Dutah6frsCqAsTMWXRmn,3,0,0,0
2NeDEQqDrJLxE2xfhr9zVxbWgyRZAuK1gif1y8RFxrdf,1,1,0,0
6f1Jw3wDGAGuUzXsog89CfvMqz1PkneAWtkeYVQkeejf,11,0,0,0
8V1PEdo3eVCvonpvv1hKsW2tw1U1X3Mr6CrM55topgXQ,3,0,0,0
7sDuJ7zxzWiKjbnoDuqwh4aZ3UAQahLmFum4j9uCCRcs,1,0,0,0
CNuNcDaDQFXjgfTWJo3ourFTqi8muRP6wrKKAvhtQ4rF,1,0,0,0
2PUsZcZZn3pQXFhkp6CToVu6iMa4AdCrZwBFwMmNukvb,1,0,0,0
5cvWjsmVKG3cXowKgA5L48hHSW98QuyeohAZJKBF5hA5,1,0,0,0
BASEDaTGD6c9X4bbaLuHCK4b7ox6jYkiBEs6jx8gLdZ1,8,0,0,0
4jfHwnh5vfjHe3ak92ssY6XR4JgrCXVjpC5qQTUyjVv1,1,0,0,0
8vy2SiNzGsYkqYCuRmNfK1vgyKBUa9poVSQBoWzQgskr,4,4,0,0
Fg9NiYByfdJFuyoE6tK4ydbhoRBxGRyeG5j8PRjMqaby,1,0,0,0
BPhyTZaPeBzKCCUxpcPHZYSUopyQoc5kpteub4Gp4dQL,6,0,0,0
E21BPfdeXLnPtzLTmAmqpX4ZMKbcmRraTmC6u1XrefU4,2,0,0,0
7cE5DKKf6dXKDsUTSMZsZqzuciuceoktqfnY5j4YEgFp,1,0,0,0
6MFud5wdrjDUUMkKs1XRdneAXsRV7zzyVNN8BT5MCXR1,3,1,0,0
7N4j24qzrA5DfDq5ua4RhYN8J3yCyAJhpEMitD6zJajZ,1,0,0,0
B8ow1VGMHRVLE7TC7A49CrA46hUYCRdy6tpvMjsi8Azb,1,0,0,0
H9WE2R9bua7gKQyekPgvcdLHyo4kW4hJcJzjMkDLz6wY,1,0,0,0
8ctFMCwCV9Jit1s9t1b2VRfZFDrHhtYN459aCR9iLWgb,1,0,0,1
AceHBsDHr7m1zehzPELtZM9tsWA7hBEnnX51Jssjer3F,10,0,0,0
TztVVTQqugsQziJaMfrmF2XN5DMYsp7FAFLTUkgBDeT,2,0,0,0
Ab57bbu8GuCMqPym3EEYUWe1YBa3jpv5HyfLQNrYTQFY,7,0,0,0
82uMj4jz56DVFe21CKwj8feaoc6zz2Q13xjEYuArH2ao,1,0,0,0
7Mj6vimdESKgMPaaiYVbmcJU1swLgq7tB4KegZqZbd6D,1,0,0,0
DtrA8ZbUuZVdRc1fH4ouVEmLS9rPgs52ob3eew9gwNHq,2,1,0,0
v3cU7LawAQ52mLVgBjU6gJyD8LLKQk8ucj99Cp3SDrE,1,0,0,0
9nMwmqQhcEhtnvWGxCvgoz7KSVAXNfr9b6sinZ4arReK,1,0,0,0
C2zDCqPCRJppgiNJcF825a1uK2hNYBvWWcykobKNjcjJ,1,0,0,0
CfMLSzx88ofJi9288fz4treBzbcsN4C8q5T1H4P5iniA,1,1,0,0
Cxu36TbywXyzYM2Upk5XTCmPx23EbPoWMmjaDHPHzmbX,2,0,0,0
5iyse4AWsiPb8udWTQAWspC7NedGRWqpvZeFGLTVsWP5,5,0,0,0
HoZNVvCdqZvYuQ9pVqzpGwEJnz4qaLwpTXSFEgqTEN46,3,0,0,0
EwUTcnP6nu3rckUCWVut4bu82k8bGuZ1DGnpQt5VsU7m,1,0,0,0
BzVYLXyoFjwvAb3J53Hbxv2uLp6axDY7wi7cW42524ex,1,0,0,0
CERoSWjbwDPBk266uomQTzDhweRBdGD3CXiykMozZdtC,1,0,0,0
5HZByUDNooKMrBLK6c7AaXpLgLJaiEGVtbDRxm5Kimd3,2,0,0,0
A842YJB8XaEStduEbR5YkHqUakXa8davpgDYnbJCn646,1,0,0,0
5ECYbLGji6AeL3NY9uhXZ9NGi23w7v36jyizJHYEXdHz,3,0,0,0
Fdb6Foq7KJbJbK4DVaM1teSiDKc5aVDvuhDN3K3p185y,1,0,0,0
AzjB7d1b85syjMDsjo66EY7WSe2M7UBYb45pRFyzMPDS,2,0,0,0
4WE7fAfNu4jY6NmN3Nio9pofswshuzGeQkxAhi82diFa,1,0,0,0
83zuK8oXZfw1jyu6snpR1vDhRQPKourPYDWf1paDP8ef,1,0,0,0
3QbBugW6CE5W1Vaz8qYDjLn6Kfh26rHapbT3tzK8Tp9T,8,0,0,0
73ALqYpUx5LmiWWyZTtUn2kgaAKEYU6tdo5XyCp53VZH,1,0,0,0
8jXGJHGj8qSBejctBv7QNbSTsbqB2jtv2QAnGrjLeupb,1,0,0,0
9Fc6gJBfJuHje7MRtS6g5gUMHmQEuTHS5HKAjXJxNpWr,6,0,0,0
DbKT3Y1LJqizYj44zo7Gowe3ziTKLY9Tk2Sf2CCuFRgK,1,0,0,0
Gju3gtYhei7nURFRFYcWJ9LHyseKCSRGRvRMEeS2vjSR,1,0,0,0
Bzo5D5GQktmKx3vCYr5sQ8o2inPBHHTFX67Ju5WGc9S5,2,0,0,0
66MifKrw99UTTiPZkzQT25e9dZyksiRn2CgwgeUt3CjU,1,0,0,0
Fv42tWceMvNMeNLqnHC3ZKtkBtU47HKRH6XXThih2bT5,1,0,0,0
Bhcrg1TDm3EGZ3MibzLuFz5DYUeLXtpymb7yfAuDxQro,1,0,0,0
BZUhJNU4k5AnEFziPUr5yPJbtXVQZh4WW14tUAskeqNv,3,0,0,0
C5nHHrgDifwf1FcVou2Ermn9HD9cwGd1hDtX3MSJRckM,1,0,0,0
BXkofqvZiJz14B9fjwMYC3Q7P2y7ZqQDQ57QcEtotN8j,1,0,0,0
BPBVRwP6uXJFYiC89WNrUWDW6bhy3vC7ijG85CpNqjNC,1,0,0,0
BUGQtmusERHSoaGzvTJPLL3aLHWwJTgEbfcDAc8R4XKH,2,0,0,0
396eXLEimKWto35V2i47fGR6VY37EirZxSkbCA37E971,1,0,0,0
8ujo2uSdVjjhEvg5mH5spyfGSUcivpTY7ZivAD3PNz1H,3,0,0,0
Bf7BFVKRTtKKFxWyKXfQXkqAedVWJPxvQzRWz87AUPnP,1,0,0,0
66me5x7FKk2Y6Xc5KCbbYmUSySBskfWik91seqdnansi,1,0,0,0
5VyagnTJixhLEjeXpEqbXFV2GnC41PH2H1Uvyqr2q6mL,1,0,0,0
Giap2wFnTi34vNr96XDbqBBQRv6nd9vka9HULfTHZ5Dh,2,0,0,0
HrAvcapYyFiJ9xyZcp2qSn3xFVkn4Y25XsACD7aKJpz6,1,0,0,0
2WsLHa1WJKniEQ1z89cHvom5LqnJ8kd2B4yoJaghNDqJ,1,0,0,0
oqyHPXRDXtm2bUayLx3vEYLWWS3gALG5DZGkur3SV19,1,0,0,0
8jFugahaahWWP8SxEscRABnXzB6TKQXKV65SYWuVCmUX,4,0,0,0
HjeEM3zACw8jGj5k8hkxLkkfZxf21eACQKz2vodEVaPt,1,0,0,0
B7MTm97dojYMRaZpLYSK8iSRNcHGuSxvbTAgPiVUqzA,2,0,0,0
7SgauaWHDSJWQ2wa1VYtFifkf2GWdgaivpZFd2pnbxxb,1,0,0,0
APG2fctMwSWBjBtyTLqEirWTt16Bt6qijoERFT2wcixY,1,0,0,0
7TYW2nfHx1wpgzoT8mX3BKdZuBkbAY2E8J6fK4SZvuws,2,0,0,0
QasqvUntr2FjfPQVj7edf36tRDrpHapUchNy6q17KLj,1,0,0,0
8V9U44BZE5PW5CcZg898mFukXzfbV8keg4qdZGyonnBj,1,0,0,0
GwSqTPHLW84jkG3N37CwL993pPCUi7FvKL5S1AP71H6N,1,0,0,0
AJs8UqZ1vnmN3KyVXBfBkrDB2BLrSnNkwVbn9AE8QEhA,1,0,0,0
9FbDHwS6zLYgP3MPCCHJJC76Hz5ajSiKeKQQgEEqVWUY,1,0,0,0
ksHne1QvH9GsuUeP6QokRYPhNwTyKQ2yGLWCsL5p8vd,3,0,0,0
J8nUPuMKLP6s9VKVmmS1dyNzg3MGJLTh97zxT2q4XbvY,5,0,0,0
9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa,10,0,0,0
FHdeuzcGAzDSMGqJuHc1244QusMP2LQaEUVwmVtt3meU,1,0,0,0
DBx5dQd9bCQUJfxAVjqXrinEsjVgPinjE3TXq1DZjytZ,2,0,0,0
GECxj2A7RBs4kwwTX97uJL1MQRm3tU2RL9WCEzvFRVmB,1,0,0,0
CoJeuN4VtB7t5J9g3Eg3ssXbKLQrwaAgqWW86mKMJxjJ,2,0,0,0
7wN9twDEG7skPhBXds82Du5XawpNmJ4csJQhfmWWCva2,1,0,0,0
7aQXAvt57Crzo9zy3NNrsMLU7ma43srstZrjzUA6sRLo,4,0,0,0
BLsj3yW6Gv6TiiQ889xYrZzXf7RryiNvhEfdobP2uYFJ,1,0,0,0
BW8tUYxHsMwpp5oDnZ8zjEsUudPw9221esaHPvAJQEDQ,5,0,0,0
Fs1xna1dEWxX96n59BbYJdhbqqp8aKeHTKzY9zApdV63,1,0,0,0
4oddkGu6cDNK713dszBYDFJWy5G39T7seFF4rBod9xoS,1,0,0,0
B87cqBkuGQnKbhZRiZKAzQUi37vFQ92omhdzJUvCtw83,2,0,0,1
BHRrv5CVkPetTVdSsFpr3go18JJKQ3xtFpJpG9cpnWQf,1,0,0,0
9HobSsLaftCu9JGvPLn6h2mTDZgwcA3kD7WVSwG2FifV,6,0,0,0
5tQjSunNFWym59uo9zawLRSrcTpXMqyvqzo2nWr6t2WM,1,0,0,0
4Hk5jwUj8TAuthJuXRwPaLejL7qsTbhEd5cDquTC5nxz,2,0,0,0
CbwWMLXc6mP7TbutpnoVe8VdgJ4bdZ5s6Kgt9HqRkcP6,1,0,0,0
8PqQYJDvsow3UGydnnNuwSoPBuJ2QGxT4DrwvRuAyLxJ,1,0,0,0
A3LMoLLoFed4XW5yjTHFFuZm6gGkemz8rydQtxFuJ6ZL,1,0,0,0
7PywqtxCj32AC4KZhekzZ1CAVPWUCCt6PR3kwbWwxNMA,2,0,0,0
D6LpEgQJCV6ZU4yUFSJBHQ27JafABfhNQmTJ8ixn9MYf,5,0,0,0
GbK4RFo6Pq7rz2LJoDNfRjt8wMPms6UbARHA2xdoXGxj,1,1,0,0
36buASeaKVfM9XsbwLke1nZKNtJxD4tbdiv5dXPnThix,1,0,0,0
J7kxkNbGDM7nZyNSF2JUCmwSvhFzt4bobyeqPP5G1vvx,3,0,0,0
2Cr3PMHhwQWuE58MBTraX49sgSPSJB6fZSRerCUAfnap,4,0,0,0
BGxddRS257383MKBMkVvk8fqi3A1SjZ8k5oWvEmJGWQ1,2,0,0,0
AEQ4qTvKkV8BKgpYv2pRhwHHHNbKP34isp3bHZGSXUAq,4,1,0,0
6n3WuVokh7BN9qFQmKr1uiLkqn5MdQH4WEqwqhMwYivJ,1,0,0,0
6yE81nF9HkMUnFrh5f57RxkKUi5EAniSxQd6ekZ9qxxN,1,0,0,0
JCJuoCiH138YyDwxnE9qgEVs32iFR5NmBHFaU9ahskFc,1,0,0,0
x9Z5Jux3vGpbddzVNNyZ94KpNyGXWucQS1s16q4rZbX,1,0,0,0
AhQyw2a7nnZ5xP4mdYGnrL46b4zDakU8TZqQjtmcah5W,2,0,0,0
HDXUn3sQXHZps6ua7ESv7sczXDux2KHBRhbiDBgVKFzh,1,0,0,0
7Wgz6LB4gkd7hr1hjyTur8tZSXC5sx1QYbYGQ7N2w5z7,3,0,0,0
2z4DmLoDKvCuJwXLw4vSYQniGJ79EzUxdc7rJ7s4BAbo,1,0,0,0
2VjCZwhAeHVRg8ZvDApCEP2vrNT2fKWWdHHXoRUMidwT,1,0,0,0
CYnFYtXthSw7z365W1R2rHpPt7f4RvuwGiyMrBcSw2d6,3,0,0,0
ExoWDL8MDUhRCuHeYepfABniu8CGJS5dCtsz6KLmnXjL,2,0,0,1
JE1Zfhvmf9z79hVNHFhqzD5UQtm8ijbJDQz7PieBPkE8,1,0,0,0
CdGreTYNjqEs2qgpvugtD5jw2ZrmGpVcsru3JW3fiZBD,1,0,0,0
9Q87hXy6GYwNQrrwobaCTsnVUdfbQ6zLeYULYdJUitgb,1,1,0,0
2jYPxy9crWBUbBXb5ywSAmr6GfTZFFP2epUhaneuPAGv,4,2,0,0
HAMDBXwEmmKT1an6FwjARmY45QrB59v5ipFrtcTDQFCM,1,0,0,0
8RGUk93NvgQLGyy8WZSFabzboHKzK5kgC5H4v3GXxE5i,4,0,0,0
CMdfbuf2anhfr9V2uiSvMcEpYhm7Adb6oTtB57XWStKy,1,0,0,0
2XEK9wefk4panaybnJwyKifDBqggVusTzr462ZGHceAf,1,0,0,0
42a3BRy5itSYnxVUM4q4g4SYBnh1NWYLcV6hXXb1xhUi,2,0,0,0
BqffKaRvNhb55Lwe3neRZNcEWdFTQQ5ReFaXYuCHw9C4,2,0,0,0
6F9CMyfd2z4H2ZXb6x2BDCEdwaLWtyjjdUakthm1VGS8,1,0,0,1
EJyYYb7RbcVoEvhk95uEw4rypPeqfmTnWspvETUBLcwQ,4,0,1,0
